,,,,,,,,,9.1,6.5,4,3.5,0.5,5.7,,0.22037,0.58558,-8.4,,9.6,5.1,4.2,2.5,1.75,5.7859,3.5605,1.6541,2025,2024,2023,2022,21/19/18/17,-7.4,1.5,1.25,1,0.75,0.5,,-1.06848,1.56055,-0.49364,2.40336,-0.99436,1.46856,0.08569,-4.5022,-3.49112,1.63943,-0.02901,7.73187,3.52565,0.34867,1.22251,2.94483,3.11106
,Year,,Value,,,,,Win%,Last year win %,2 year prior win %,3 year prior win %,4 year prior win %,5 year prior win %,Consecutive seasons above .500 (MAX 5),Above .500 seasons in past 5 years,Above .500 seasons in past 5 years squared,Mid Major above 500 years,Below .500 years as a power conference school past 5 years,5 Year average,March Games 1 year prior (include first four),March Games 2 year prior,March Games 3 year prior,March Games 4 year prior,March Games 5 year prior,Previous Year Conference Tournament Wins,2 Year Prior Conference Tournament Wins,3 Year Prior Conference Tournament Wins,"March Location (seeding, NIT, CIT, CBI, Missed) last year","March Location (seeding, NIT, CIT, CBI, Missed) 2 year","March Location (seeding, NIT, CIT, CBI, Missed) 3 year","March Location (seeding, NIT, CIT, CBI, Missed) 4 year","March Location (seeding, NIT, CIT, CBI, Missed) 5 year",Power Misses,,,,,,Coaching changes in past 5 seasons (prior to 21-22 season for 26),Coaching Changes in last 5 years squared,March Wins past 5 seasons (not including first four),March Losses past 5 seasons (Inc first 4),March wins ^1/2,March Losses ^1/2,Upsets Made in past 5 March appearances,Upsets Made in past 5 March appearances Squared,Times upset in past 5 March appearances,Times upset in past 5 March appearances Squared,Regular season champs in past 5,Independent School once in past 5 seasons,Power School (Min 1 year in past 5 seasons),Power AQs in past 5,Number of Draft picks in past 5 season,20 Win Season Past 5 Seasons,25 Win Season Past 5 Seasons,30 Win Season Past 5 Seasons
Bucknell,2024,12.49,12.49,,,,,0.424,0.375,0.281,0.417,0.412,0.636,0,1,1,1,0,0.4242,0,0,0,0,0,0,1,1,Missed,Missed,Missed,Missed,Fourteen Seed,0,-2,-2,-2,-2,9.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Buffalo,2024,27.664,27.664,,,,,0.129,0.469,0.633,0.64,0.625,0.889,0,4,16,4,0,0.6512,0,0,0,2,2,0,0,2,Missed,Missed,Missed,Six Seed,Thirteen Seed,0,-2,-2,-2,11,9.5,1,1,2,2,1.4142135623731,1.4142135623731,1,1,0,0,1,0,0,0,0,2,1,1
Butler,2024,-0.352,-0.352,,,,,0.545,0.438,0.424,0.4,0.71,0.485,0,1,1,0,4,0.4914,0,0,0,0,1,0,1,1,Missed,Missed,Missed,NIT,Ten Seed,3,-2,-2,-2,9,11,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
BYU,2024,30.918,30.918,,,,,0.676,0.559,0.686,0.741,0.75,0.594,5,5,25,5,0,0.666,0,0,1,0,0,2,1,1,Missed,NIT,Six Seed,Missed,NIT,0,-2,9,11,-2,9,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3,0,0
Cal Baptist,2024,20.636,20.636,,,,,0.485,0.515,0.529,0.565,0.677,0.516,5,5,25,5,0,0.5604,0,0,0,0,0,1,1,0,Ineligible,Ineligible - CBI,Ineligible,Ineligible - CBI,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cal Poly,2024,8.714,8.714,,,,,0.125,0.242,0.25,0.167,0.233,0.207,0,0,0,0,0,0.2198,0,0,0,0,0,1,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cal St. Bakersfield,2024,14.409,14.409,,,,,0.406,0.333,0.321,0.577,0.387,0.529,0,2,4,2,0,0.4294,0,0,0,0,0,1,1,0,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cal St. Fullerton,2024,32.14,32.14,,,,,0.438,0.606,0.656,0.375,0.355,0.471,2,2,4,2,0,0.4926,0,1,0,0,1,2,3,2,Missed,Fifteen Seed,Missed,CIT,Fifteen Seed,0,-2,8,-2,7,8,0,0,0,2,0,1.4142135623731,0,0,0,0,0,0,0,0,0,2,0,0
Cal St. Northridge,2024,6.094,6.094,,,,,0.559,0.219,0.233,0.409,0.469,0.382,0,0,0,0,0,0.3424,0,0,0,0,0,0,0,0,Missed,Missed,Missed,CBI,Missed,0,-2,-2,-2,8.5,-2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2024,-23.077,-23.077,,,,,0.406,0.094,0.375,0.31,0.438,0.258,0,0,0,0,5,0.295,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,5,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Campbell,2024,25.329,25.329,,,,,0.438,0.471,0.552,0.63,0.484,0.606,0,3,9,3,0,0.5486,0,0,0,0,0,3,1,2,Missed,Missed,Missed,NIT,CBI,0,-2,-2,-2,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Canisius,2024,9.474,9.474,,,,,0.438,0.333,0.344,0.538,0.375,0.469,0,1,1,1,0,0.4118,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,CIT,0,-2,-2,-2,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Arkansas,2024,9.959,9.959,,,,,0.281,0.29,0.355,0.208,0.333,0.424,0,0,0,0,0,0.322,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,CBI,0,-2,-2,-2,-2,8.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Connecticut,2024,7.419,7.419,,,,,0.645,0.313,0.25,0.238,0.129,0.355,0,0,0,0,0,0.257,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Michigan,2024,12.112,12.112,,,,,0.563,0.323,0.233,0.304,0.438,0.657,0,1,1,1,0,0.391,0,0,0,0,0,0,0,0,Missed,Missed,Missed,CBI,CIT,0,-2,-2,-2,8.5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Charleston,2024,36.745,36.745,,,,,0.771,0.886,0.531,0.474,0.548,0.727,2,4,16,4,0,0.6332,1,0,0,0,1,3,1,0,Twelve Seed,Missed,Missed,Missed,Thirteen Seed,0,9.5,-2,-2,-2,9.5,1,1,0,2,0,1.4142135623731,0,0,0,0,1,0,0,0,2,2,1,1
Charleston Southern,2024,13.055,13.055,,,,,0.333,0.323,0.194,0.143,0.438,0.471,0,0,0,0,0,0.3138,0,0,0,0,0,1,1,0,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte,2024,16.215,16.215,,,,,0.613,0.611,0.548,0.36,0.552,0.314,2,3,9,3,0,0.477,0,0,0,0,0,0,0,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chattanooga,2024,20.971,20.971,,,,,0.636,0.514,0.8,0.692,0.606,0.375,4,4,16,4,0,0.5974,0,1,0,0,0,0,0,0,Missed,Thirteen Seed,Missed,Missed,Missed,0,-2,9.5,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0
Chicago St.,2024,5.635,5.635,,,,,0.406,0.355,0.219,0,0.138,0.094,0,0,0,0,0,0.1612,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cincinnati,2024,21.237,21.237,,,,,0.595,0.639,0.545,0.522,0.667,0.8,5,5,25,0,0,0.6346,0,0,0,0,0,1,1,2,NIT,Missed,Missed,Seven Seed,Two Seed,2,9,-2,-2,11,12,2,4,1,2,1,1.4142135623731,0,0,2,4,2,0,1,0,1,3,1,0
Clemson,2024,41.921,41.921,,,,,0.667,0.676,0.515,0.667,0.516,0.588,5,5,25,0,0,0.5924,0,0,1,0,3,1,1,0,NIT,Missed,Seven Seed,NIT,Five Seed,1,9,-2,11,9,12,0,0,3,2,1.73205080756888,1.4142135623731,1,1,0,0,0,0,1,0,2,2,0,0
Cleveland St.,2024,33.693,33.693,,,,,0.583,0.6,0.645,0.704,0.344,0.323,3,3,9,3,0,0.5232,0,0,1,0,0,2,1,3,CBI,NIT,Fifteen Seed,Missed,Missed,0,8.5,9,8,-2,-2,3,9,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
Coastal Carolina,2024,18.29,18.29,,,,,0.29,0.355,0.576,0.692,0.485,0.5,0,2,4,2,0,0.5216,0,0,0,0,0,0,0,1,Missed,TBC,CBI,CBI,Missed,0,-2,0.5,8.5,8.5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colgate,2024,62.399,62.399,,,,,0.714,0.743,0.657,0.875,0.735,0.686,5,5,25,5,0,0.7392,1,1,1,1,0,3,3,3,Fifteen Seed,Fourteen Seed,Fourteen Seed,Fifteen Seed,CBI,0,8,9.5,9.5,8,8.5,0,0,0,4,0,2,0,0,0,0,5,0,0,0,0,4,2,0
Colorado,2024,44.326,44.326,,,,,0.703,0.514,0.636,0.719,0.656,0.639,5,5,25,0,0,0.6328,0,0,2,0,0,1,1,2,NIT,NIT,Twelve Seed,NIT,Missed,1,9,9,9.5,9,-2,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,4,0,0
Colorado St.,2024,26.97,26.97,,,,,0.694,0.455,0.806,0.714,0.625,0.375,0,3,9,3,0,0.595,0,1,0,0,0,1,1,1,Missed,Six Seed,NIT,Missed,Missed,0,-2,11,9,-2,-2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,3,1,0
Columbia,2024,6.157,6.157,,,,,0.481,0.241,0.154,0.2,0.357,0.296,0,0,0,0,0,0.2496,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2024,58.223,58.223,,,,,0.925,0.795,0.697,0.652,0.613,0.485,4,4,16,0,1,0.6484,6,1,1,0,0,1,1,1,Four Seed,Five Seed,Seven Seed,Missed,Missed,2,12,12,11,-2,-2,0,0,6,2,2.44948974278318,1.4142135623731,1,1,2,4,0,0,1,0,4,2,1,1
Coppin St.,2024,9.802,9.802,,,,,0.069,0.281,0.281,0.409,0.355,0.242,0,0,0,0,0,0.3136,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,2024,11.94,11.94,,,,,0.733,0.607,0.577,0.259,0.484,0.429,2,2,4,2,0,0.4712,0,0,0,0,0,0,0,0,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creighton,2024,79.037,79.037,,,,,0.714,0.649,0.657,0.71,0.774,0.571,5,5,25,0,0,0.6722,4,2,3,0,1,1,2,2,Six Seed,Nine Seed,Five Seed,NIT,Eight Seed,0,11,11,12,9,11,0,0,6,4,2.44948974278318,2,2,4,1,1,1,0,1,0,1,5,0,0
Dartmouth,2024,7.393,7.393,,,,,0.222,0.357,0.333,0.414,0.367,0.259,0,0,0,0,0,0.346,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davidson,2024,34.428,34.428,,,,,0.469,0.5,0.794,0.591,0.533,0.706,0,4,16,4,0,0.6248,0,0,0,0,1,1,2,0,Missed,Ten Seed,NIT,NIT,Twelve Seed,0,-2,11,9,9,9.5,1,1,0,2,0,1.4142135623731,0,0,0,0,1,0,0,0,0,1,1,0
Dayton,2024,31.224,31.224,,,,,0.758,0.647,0.686,0.583,0.935,0.636,5,5,25,5,0,0.6974,0,0,0,0,0,0,0,0,Missed,NIT,NIT,NIT,Missed,0,-2,9,9,9,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,1
Delaware,2024,18.127,18.127,,,,,0.576,0.515,0.629,0.467,0.667,0.515,2,4,16,4,0,0.5586,0,1,0,0,0,0,0,0,Missed,Fifteen Seed,Missed,Missed,Missed,0,-2,8,-2,-2,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Delaware St.,2024,3.758,3.758,,,,,0.441,0.2,0.071,0.158,0.188,0.194,0,0,0,0,0,0.1622,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,2024,6.696,6.696,,,,,0.5,0.469,0.344,0.095,0.226,0.267,0,0,0,0,0,0.2802,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DePaul,2024,-8.561,-8.561,,,,,0.094,0.303,0.484,0.333,0.5,0.528,0,1,1,0,4,0.4296,0,0,0,0,0,1,0,1,Missed,Missed,Missed,CBI,Missed,4,-2,-2,-2,8.5,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Detroit Mercy,2024,12.123,12.123,,,,,0.031,0.424,0.467,0.545,0.258,0.355,0,1,1,1,0,0.4098,0,0,0,0,0,1,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drake,2024,59.552,59.552,,,,,0.8,0.771,0.694,0.839,0.588,0.706,5,5,25,5,0,0.7196,1,0,1,0,0,3,2,3,Twelve Seed,CBI,Eleven Seed,CIT,CIT,0,9.5,8.5,9.5,7,7,0,0,1,2,1,1.4142135623731,1,1,0,0,1,0,0,0,0,5,3,0
Drexel,2024,19.089,19.089,,,,,0.625,0.531,0.517,0.6,0.424,0.406,3,3,9,3,0,0.4956,0,0,1,0,0,1,0,3,Missed,Missed,Sixteen Seed,Missed,Missed,0,-2,-2,8,-2,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Duke,2024,85.961,85.961,,,,,0.75,0.75,0.821,0.542,0.806,0.842,5,5,25,0,0,0.7522,2,5,0,4,4,3,2,3,Five Seed,Two Seed,Missed,One Seed,Two Seed,1,12,12,-2,13,12,1,1,11,4,3.3166247903554,2,0,0,2,4,1,0,1,2,14,4,4,2
Duquesne,2024,17.358,17.358,,,,,0.676,0.606,0.2,0.5,0.7,0.594,1,3,9,3,0,0.52,0,0,0,0,0,0,0,1,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
East Carolina,2024,9.045,9.045,,,,,0.455,0.485,0.5,0.421,0.355,0.323,0,0,0,0,0,0.4168,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
East Tennessee St.,2024,12.594,12.594,,,,,0.543,0.375,0.469,0.52,0.882,0.706,0,3,9,3,0,0.5904,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1
East Texas A&M,2024,10.434,10.434,,,,,0.394,0.394,0,0,0,0,0,0,0,0,0,0.0788,0,0,0,0,0,0,0,0,Ineligible,D2,D2,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Illinois,2024,6.499,6.499,,,,,0.438,0.29,0.161,0.333,0.531,0.438,0,1,1,1,0,0.3506,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Kentucky,2024,22.21,22.21,,,,,0.548,0.622,0.419,0.759,0.485,0.419,1,2,4,2,0,0.5408,0,0,0,0,0,1,0,1,CBI,Missed,Missed,CIT,Missed,0,8.5,-2,-2,7,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Eastern Michigan,2024,8.618,8.618,,,,,0.419,0.258,0.323,0.333,0.5,0.469,0,0,0,0,0,0.3766,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,CIT,0,-2,-2,-2,-2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eastern Washington,2024,32.353,32.353,,,,,0.656,0.676,0.529,0.667,0.742,0.471,4,4,16,4,0,0.617,0,0,1,0,0,0,1,3,NIT,TBC,Fourteen Seed,Missed,CBI,0,9,0.5,9.5,-2,8.5,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
Elon,2024,11.146,11.146,,,,,0.406,0.25,0.313,0.526,0.382,0.355,0,1,1,1,0,0.3652,0,0,0,0,0,0,3,2,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,2024,4.44,4.44,,,,,0.486,0.156,0.2,0.375,0.281,0.344,0,0,0,0,0,0.2712,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield,2024,11.383,11.383,,,,,0.649,0.419,0.455,0.37,0.375,0.29,0,0,0,0,0,0.3818,0,0,0,0,0,0,1,3,Missed,Missed,Missed,Missed,CIT,0,-2,-2,-2,-2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairleigh Dickinson,2024,35.614,35.614,,,,,0.469,0.778,0.182,0.375,0.367,0.6,1,2,4,2,0,0.4604,3,0,0,0,2,2,0,0,Sixteen Seed,Missed,Missed,Missed,Sixteen Seed,0,8,-2,-2,-2,8,2,4,1,2,1,1.4142135623731,1,1,0,0,1,0,0,0,0,2,0,0
FIU,2024,12.092,12.092,,,,,0.333,0.438,0.469,0.346,0.594,0.588,0,2,4,2,0,0.487,0,0,0,0,0,0,0,1,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Florida,2024,23.489,23.489,,,,,0.667,0.485,0.594,0.6,0.613,0.556,0,4,16,0,1,0.5696,0,0,2,0,2,0,0,1,NIT,Missed,Seven Seed,Missed,Ten Seed,2,9,-2,11,-2,11,1,1,2,2,1.4142135623731,1.4142135623731,1,1,1,1,0,0,1,0,4,0,0,0
Florida A&M,2024,7.342,7.342,,,,,0.207,0.241,0.433,0.4,0.444,0.387,0,0,0,0,0,0.381,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida Atlantic,2024,66.114,66.114,,,,,0.735,0.897,0.559,0.565,0.531,0.515,5,5,25,5,0,0.6134,5,0,0,0,0,3,1,1,Nine Seed,CBI,Missed,CIT,Missed,0,11,8.5,-2,7,-2,0,0,4,1,2,1,3,9,0,0,1,0,0,0,0,1,1,1
Florida Gulf Coast,2024,11.971,11.971,,,,,0.438,0.531,0.647,0.556,0.313,0.438,3,3,9,3,0,0.497,0,0,0,0,0,0,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Florida St.,2024,40.724,40.724,,,,,0.515,0.281,0.548,0.72,0.839,0.784,0,4,16,0,1,0.6344,0,0,3,3,4,0,0,1,Missed,Missed,Four Seed,Four Seed,Nine Seed,2,-2,-2,12,12,11,0,0,7,3,2.64575131106459,1.73205080756888,3,9,0,0,1,0,1,0,7,2,2,0
Fordham,2024,12.147,12.147,,,,,0.394,0.758,0.5,0.125,0.29,0.375,1,1,1,1,0,0.4096,0,0,0,0,0,1,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Fresno St.,2024,13.078,13.078,,,,,0.364,0.355,0.639,0.5,0.367,0.719,0,2,4,2,0,0.516,0,0,0,0,0,0,1,1,Missed,TBC,Missed,Missed,Missed,0,-2,0.5,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Furman,2024,43.588,43.588,,,,,0.515,0.778,0.647,0.64,0.781,0.758,5,5,25,5,0,0.7208,2,0,0,0,0,3,2,0,Twelve Seed,Missed,Missed,Missed,Missed,0,9.5,-2,-2,-2,-2,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,3,2,0
Gardner Webb,2024,14.509,14.509,,,,,0.515,0.5,0.581,0.423,0.5,0.657,0,2,4,2,0,0.5322,0,0,0,1,0,0,1,0,Missed,Missed,Missed,Sixteen Seed,Missed,0,-2,-2,-2,8,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
George Mason,2024,12.523,12.523,,,,,0.625,0.606,0.467,0.591,0.531,0.545,1,4,16,4,0,0.548,0,0,0,0,0,1,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
George Washington,2024,8.144,8.144,,,,,0.469,0.5,0.4,0.294,0.375,0.273,0,0,0,0,0,0.3684,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2024,-5.912,-5.912,,,,,0.281,0.219,0.194,0.5,0.469,0.576,0,1,1,0,4,0.3916,0,0,1,0,0,0,0,4,Missed,Missed,Twelve Seed,Missed,Missed,4,-2,-2,9.5,-2,-2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Georgia,2024,-18.412,-18.412,,,,,0.625,0.5,0.188,0.538,0.5,0.344,0,1,1,0,4,0.414,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,5,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Georgia Southern,2024,12.605,12.605,,,,,0.273,0.515,0.444,0.5,0.606,0.636,1,3,9,3,0,0.5402,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Georgia St.,2024,28.932,28.932,,,,,0.452,0.323,0.621,0.727,0.594,0.706,0,4,16,4,0,0.5942,0,1,0,1,1,0,3,2,Missed,Sixteen Seed,Missed,Fourteen Seed,Fifteen Seed,0,-2,8,-2,9.5,8,2,4,0,3,0,1.73205080756888,0,0,0,0,2,0,0,0,0,1,0,0
Georgia Tech,2024,0.963,0.963,,,,,0.438,0.455,0.375,0.654,0.548,0.438,0,2,4,0,3,0.494,0,0,1,0,0,1,0,2,Missed,Missed,Nine Seed,Missed,Missed,4,-2,-2,11,-2,-2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Gonzaga,2024,88.98,88.98,,,,,0.771,0.838,0.875,0.969,0.939,0.892,5,5,25,5,0,0.9026,4,3,6,4,3,2,2,2,Three Seed,One Seed,One Seed,One Seed,Four Seed,0,12,13,13,13,12,0,0,15,5,3.87298334620742,2.23606797749979,1,1,4,16,5,0,0,0,8,5,5,3
Grambling St.,2024,17.477,17.477,,,,,0.583,0.727,0.375,0.5,0.531,0.5,1,2,4,2,0,0.5266,0,0,0,0,0,2,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Grand Canyon,2024,46.037,46.037,,,,,0.857,0.667,0.742,0.708,0.433,0.588,3,4,16,4,0,0.6276,1,0,1,0,0,4,1,2,Fourteen Seed,Missed,Fifteen Seed,CBI,CBI,0,9.5,-2,8,8.5,8.5,1,1,0,2,0,1.4142135623731,0,0,0,0,1,0,0,0,0,3,0,0
Green Bay,2024,5.677,5.677,,,,,0.563,0.086,0.125,0.32,0.515,0.553,0,2,4,2,0,0.3198,0,0,0,0,0,0,0,0,Missed,Missed,Missed,CIT,Missed,0,-2,-2,-2,7,-2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hampton,2024,12.819,12.819,,,,,0.273,0.250,0.321,0.44,0.441,0.514,0,1,1,1,0,0.3932,0,0,0,0,0,0,0,1,Missed,Missed,Missed,CIT,NIT,0,-2,-2,-2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvard,2024,20.232,20.232,,,,,0.519,0.5,0.5,0.741,0.613,0.563,0,3,9,3,0,0.5834,0,0,0,0,0,0,0,1,Missed,Missed,NIT,NIT,Missed,0,-2,-2,9,9,-2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
Hawaii,2024,13.818,13.818,,,,,0.588,0.667,0.607,0.524,0.529,0.581,5,5,25,5,0,0.5816,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
High Point,2024,8.382,8.382,,,,,0.75,0.452,0.452,0.375,0.281,0.516,0,1,1,1,0,0.4152,0,0,0,0,0,0,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hofstra,2024,34.723,34.723,,,,,0.606,0.714,0.656,0.565,0.765,0.771,5,5,25,5,0,0.6942,0,0,0,0,0,1,0,1,NIT,Missed,AQ-Covid Cancel,NIT,Missed,0,9,-2,0.5,9,-2,2,4,0,0,0,0,0,0,0,0,4,0,0,0,1,5,4,0
Holy Cross,2024,4.913,4.913,,,,,0.303,0.313,0.29,0.313,0.094,0.485,0,0,0,0,0,0.299,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,2024,105.769,105.769,,,,,0.865,0.892,0.842,0.875,0.742,0.892,5,5,25,5,0,0.8486,3,4,5,3,2,2,3,3,One Seed,Five Seed,Two Seed,Three Seed,Six Seed,0,13,12,12,12,11,0,0,12,5,3.46410161513775,2.23606797749979,2,4,1,1,4,0,0,0,3,5,4,2
Houston Christian,2024,8.868,8.868,,,,,0.207,0.313,0.379,0.24,0.138,0.4,0,0,0,0,0,0.294,0,0,0,0,0,0,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,2024,26.234,26.234,,,,,0.514,0.629,0.552,0.2,0.121,0.5,2,2,4,2,0,0.4004,1,0,0,0,0,3,0,1,Sixteen Seed,Missed,Missed,Missed,Missed,0,8,-2,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
