,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Nicholas Jr.,Sam Houston St.,NEUTRAL,Idaho,Big Sky,0,0,Starter,1,29,4,8,1,4,0,0,1,3,2,0,0,2,9,0,9.241,0,18.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1.5,0,0,—,0
Jaxson Ford,Sam Houston St.,NEUTRAL,Idaho,Big Sky,0,0,Bench,0,12,5,6,0,0,0,1,1,3,0,0,2,5,10,0,9.241,0,18.922,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1.5,0,0,—,0
Isaiah Manning,Sam Houston St.,NEUTRAL,Idaho,Big Sky,0,0,Bench,0,24,6,9,4,4,2,2,0,3,4,1,0,1,18,0,9.241,0,18.922,1,0,0,0,0,0,1,0,0,0,0,0,1,0,26,1.5,0,0,—,0
Jacob Walker,Sam Houston St.,NEUTRAL,Idaho,Big Sky,0,0,Bench,0,12,2,3,1,1,0,0,0,0,1,0,1,3,5,0,9.241,0,18.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.5,0,0,—,0
Jacobe Coleman,Sam Houston St.,NEUTRAL,Idaho,Big Sky,0,0,Bench,0,20,6,7,5,6,0,0,0,0,0,0,0,1,17,0,9.241,0,18.922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1.5,0,0,—,0
Jackson Rasmussen,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Starter,1,33,5,7,0,2,2,7,1,0,0,0,1,3,12,0,18.922,0,9.241,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-26,-1.5,0,0,—,0
Brody Rowbury,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Starter,1,28,5,10,1,4,0,0,0,5,0,0,1,2,11,0,18.922,0,9.241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-26,-1.5,0,0,—,0
Biko Johnson,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Starter,1,29,0,7,0,6,0,2,0,3,5,0,1,1,0,0,18.922,0,9.241,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-26,-1.5,0,0,—,0
Kolton Mitchell,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Starter,1,17,3,8,2,5,0,0,1,1,2,0,2,3,8,0,18.922,0,9.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-1.5,0,0,—,0
Jack Payne,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Starter,1,30,5,12,4,11,0,0,0,4,2,1,2,0,14,0,18.922,0,9.241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-26,-1.5,0,0,—,0
Seth Joba,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Bench,0,17,2,4,2,4,0,0,0,2,0,0,1,4,6,0,18.922,0,9.241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-26,-1.5,0,0,—,0
Miles Klapper,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Bench,0,19,2,4,1,3,0,0,1,0,1,0,1,1,5,0,18.922,0,9.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-1.5,0,0,—,0
Isaiah Brickner,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Bench,0,15,3,3,1,1,4,4,0,1,1,0,0,2,11,0,18.922,0,9.241,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-26,-1.5,0,0,—,0
Trevon Blassingame,Idaho,NEUTRAL,Sam Houston St.,CUSA,0,0,Bench,0,9,0,1,0,1,0,0,2,0,0,0,0,0,0,0,18.922,0,9.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-1.5,0,0,—,0
Grayson Grove,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Starter,1,20,1,1,0,0,0,2,1,3,2,0,1,2,2,0,30.114,0,-9.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11,4.5,0,0,—,0
Jaylen Crocker-Johnson,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Starter,1,30,3,7,0,2,0,0,1,5,1,0,1,1,6,0,30.114,0,-9.18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-11,4.5,0,0,—,0
Isaac Asuma,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Starter,1,37,4,11,3,7,2,2,0,4,5,2,2,2,13,0,30.114,0,-9.18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-11,4.5,0,0,—,0
Cade Tyson,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Starter,1,39,8,16,1,5,12,14,2,3,4,1,2,3,29,0,30.114,0,-9.18,1,0,0,0,0,0,1,0,0,0,0,0,1,1,-11,4.5,0,0,—,0
Langston Reynolds,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Starter,1,22,5,9,0,1,2,4,0,1,1,0,3,3,12,0,30.114,0,-9.18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-11,4.5,0,0,—,0
Bobby Durkin,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Bench,0,30,1,5,1,5,4,5,1,2,2,2,1,0,7,0,30.114,0,-9.18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-11,4.5,0,0,—,0
Kai Shinholster,Minnesota,NEUTRAL,Santa Clara,WCC,1,0,Bench,0,22,2,6,2,4,0,0,5,2,4,1,1,1,6,0,30.114,0,-9.18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-11,4.5,0,0,—,0
Elijah Mahi,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Starter,1,29,5,10,3,7,0,0,0,4,2,0,2,2,13,0,-9.18,0,30.114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,-4.5,0,0,—,0
Allen Graves,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Starter,1,19,4,6,1,1,1,2,1,2,6,0,0,5,10,0,-9.18,0,30.114,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11,-4.5,0,0,—,0
Bukky Oboye,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Starter,1,15,1,2,0,0,1,2,1,1,0,0,2,4,3,0,-9.18,0,30.114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,-4.5,0,0,—,0
Christian Hammond,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Starter,1,26,8,12,3,5,1,1,0,2,2,2,0,1,20,0,-9.18,0,30.114,1,0,0,0,0,0,0,0,0,1,0,0,1,1,11,-4.5,0,0,—,0
Brenton Knapper,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Starter,1,24,4,7,3,5,0,0,0,2,3,1,2,1,11,0,-9.18,0,30.114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,-4.5,0,0,—,0
Francis Chukwudebelu,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Bench,0,23,0,1,0,0,3,4,1,3,1,1,0,4,3,0,-9.18,0,30.114,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,-4.5,0,0,—,0
Sash Gavalyugov,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Bench,0,16,2,4,2,3,0,0,1,0,4,1,2,0,6,0,-9.18,0,30.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-4.5,0,0,—,0
KJ Cochran,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Bench,0,23,4,9,2,7,0,0,0,0,1,1,0,3,10,0,-9.18,0,30.114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,-4.5,0,0,—,0
Thierry Darlan,Santa Clara,NEUTRAL,Minnesota,Big Ten,0,0,Bench,0,25,3,6,2,3,2,2,1,5,1,0,2,2,10,0,-9.18,0,30.114,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11,-4.5,0,0,—,0
Marquel Sutton,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Starter,1,22,4,8,0,3,0,0,0,7,0,0,0,0,8,0,73.492,0,10.328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,-11.5,0,0,"1,800",0
Pablo Tamba,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Starter,1,27,1,1,0,0,0,0,0,4,0,0,0,2,2,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-11.5,0,0,"1,800",0
Mike Nwoko,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Starter,1,21,6,9,0,1,2,5,3,5,2,0,1,3,14,0,73.492,0,10.328,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,-11.5,0,0,"1,800",0
Max Mackinnon,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Starter,1,29,4,11,0,3,3,3,0,3,4,0,3,1,11,0,73.492,0,10.328,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9,-11.5,0,0,"1,800",0
Dedan Thomas Jr.,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Starter,1,33,6,14,2,6,4,8,0,4,5,0,2,2,18,0,73.492,0,10.328,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,-11.5,0,0,"1,800",0
Jalen Reed,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Bench,0,18,0,2,0,1,2,2,1,3,1,0,1,2,2,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-11.5,0,0,"1,800",0
Robert Miller III,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Bench,0,13,1,3,0,0,2,2,1,3,1,1,0,1,4,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-11.5,0,0,"1,800",0
Rashad King,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Bench,0,20,3,4,2,2,1,2,0,5,1,2,0,0,9,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,-11.5,0,0,"1,800",0
Jalen Reece,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Bench,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-11.5,0,0,"1,800",0
PJ Carter,LSU,NEUTRAL,Drake,Missouri Valley,1,0,Bench,0,11,1,3,1,2,0,0,0,1,2,0,0,1,3,0,73.492,0,10.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-11.5,0,0,"1,800",0
Okku Federiko,Drake,NEUTRAL,LSU,SEC,0,0,Starter,1,17,2,7,0,4,0,1,0,1,1,0,1,4,4,0,10.328,0,73.492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9,11.5,0,0,"1,800",0
Wilguens Jr. Exacte,Drake,NEUTRAL,LSU,SEC,0,0,Starter,1,26,3,8,0,2,2,2,1,5,3,0,2,1,8,0,10.328,0,73.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,11.5,0,0,"1,800",0
Jaehshon Thomas,Drake,NEUTRAL,LSU,SEC,0,0,Starter,1,25,6,13,4,6,0,0,0,1,2,1,0,1,16,0,10.328,0,73.492,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,11.5,0,0,"1,800",0
Andrew Alia,Drake,NEUTRAL,LSU,SEC,0,0,Starter,1,36,1,4,0,2,0,1,0,2,1,0,0,4,2,0,10.328,0,73.492,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-9,11.5,0,0,"1,800",0
Jalen Quinn,Drake,NEUTRAL,LSU,SEC,0,0,Starter,1,27,6,11,2,3,6,6,0,6,2,1,0,5,20,0,10.328,0,73.492,1,0,0,0,0,1,1,0,0,0,0,1,1,1,-9,11.5,0,0,"1,800",0
Griffen Goodbary,Drake,NEUTRAL,LSU,SEC,0,0,Bench,0,22,3,9,2,7,2,3,1,4,5,1,0,1,10,0,10.328,0,73.492,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-9,11.5,0,0,"1,800",0
Eli Shetlar,Drake,NEUTRAL,LSU,SEC,0,0,Bench,0,19,0,4,0,3,0,0,0,3,0,0,1,2,0,0,10.328,0,73.492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9,11.5,0,0,"1,800",0
Braden Appelhans,Drake,NEUTRAL,LSU,SEC,0,0,Bench,0,25,1,5,0,3,0,0,0,2,1,1,2,0,2,0,10.328,0,73.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,11.5,0,0,"1,800",0
Quin Gorman,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Starter,1,13,1,1,1,1,2,2,0,0,1,0,0,4,5,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10.5,1,0,784,0
Richard Goods,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Starter,1,22,1,3,1,3,0,0,1,3,0,4,0,3,3,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,10.5,1,0,784,0
Collin O'Connor,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Starter,1,8,1,1,0,0,0,0,0,1,2,0,1,1,2,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.5,1,0,784,0
Erik Pratt,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Starter,1,35,11,20,3,7,3,4,1,6,1,3,3,2,28,0,11.676,0,13.595,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,10.5,1,0,784,0
Rob Brown III,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Starter,1,34,1,8,1,6,4,4,0,1,1,0,0,1,7,0,11.676,0,13.595,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,10.5,1,0,784,0
Tomas Valentiny,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Bench,0,27,2,5,1,4,3,4,1,2,1,0,0,1,8,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10.5,1,0,784,0
Oleg Kojenets,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Bench,0,18,1,5,0,0,3,4,3,3,1,0,2,1,5,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.5,1,0,784,0
Andrej Shoshkikj,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Bench,0,25,4,7,0,0,2,2,0,0,3,2,3,3,10,0,11.676,0,13.595,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,10.5,1,0,784,0
Ethan Simmon,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Bench,0,11,0,2,0,1,0,0,0,1,0,0,0,0,0,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.5,1,0,784,0
Toby Onyekonwu,Stony Brook,AWAY,Loyola Marymount,WCC,0,0,Bench,0,7,1,1,0,0,1,2,0,0,0,0,1,2,3,0,11.676,0,13.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.5,1,0,784,0
Jalen Shelley,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Starter,1,28,1,7,0,3,0,0,2,2,2,0,4,3,2,0,13.595,0,11.676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-10.5,1,0,784,0
Aaron McBride,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Starter,1,34,2,9,0,3,3,4,0,7,2,2,2,2,7,0,13.595,0,11.676,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-3,-10.5,1,0,784,0
Rick Issanza,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Starter,1,16,1,1,0,0,0,0,4,0,2,0,1,3,2,0,13.595,0,11.676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,-10.5,1,0,784,0
AJ Thomas,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Starter,1,13,2,5,0,2,3,4,0,3,1,0,2,2,7,0,13.595,0,11.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10.5,1,0,784,0
Rodney Brown Jr.,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Starter,1,35,3,12,3,9,1,2,0,4,2,1,1,1,10,0,13.595,0,11.676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-10.5,1,0,784,0
Rokas Jocius,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Bench,0,25,6,7,1,2,9,10,3,5,0,1,2,2,22,0,13.595,0,11.676,1,0,0,0,1,0,0,0,0,0,0,0,1,1,-3,-10.5,1,0,784,0
Nakyel Shelton,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Bench,0,15,1,1,1,1,0,0,1,0,0,1,1,2,3,0,13.595,0,11.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10.5,1,0,784,0
Myron Amey Jr.,Loyola Marymount,HOME,Stony Brook,CAA,0,0,Bench,0,30,6,14,3,8,0,0,0,4,2,0,0,3,15,0,13.595,0,11.676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-10.5,1,0,784,0
Marley Curtis,North Dakota,AWAY,Hawaii,Big West,0,0,Starter,1,26,2,10,1,3,1,1,0,5,0,0,1,3,6,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,18.5,0,0,"4,088",0
Josh Jones,North Dakota,AWAY,Hawaii,Big West,0,0,Starter,1,15,1,5,0,1,0,0,2,1,2,1,1,4,2,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37,18.5,0,0,"4,088",0
Garrett Anderson,North Dakota,AWAY,Hawaii,Big West,0,0,Starter,1,32,3,10,1,5,0,2,0,4,0,1,1,3,7,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,18.5,0,0,"4,088",0
Greyson Uelmen,North Dakota,AWAY,Hawaii,Big West,0,0,Starter,1,30,5,7,1,2,8,12,1,5,1,3,5,2,19,0,13.125,0,10.824,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-37,18.5,0,0,"4,088",0
Eli King,North Dakota,AWAY,Hawaii,Big West,0,0,Starter,1,17,1,3,0,2,0,0,0,4,2,0,3,3,2,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,18.5,0,0,"4,088",0
Karson Ouse,North Dakota,AWAY,Hawaii,Big West,0,0,Bench,0,8,0,1,0,1,0,0,0,0,0,0,0,2,0,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,18.5,0,0,"4,088",0
George Natsvlishvili,North Dakota,AWAY,Hawaii,Big West,0,0,Bench,0,19,1,6,0,1,2,2,3,0,1,0,2,3,4,0,13.125,0,10.824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-37,18.5,0,0,"4,088",0
Matthew Bothun,North Dakota,AWAY,Hawaii,Big West,0,0,Bench,0,5,0,1,0,1,0,2,0,1,0,0,0,0,0,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,18.5,0,0,"4,088",0
Anthony Smith III,North Dakota,AWAY,Hawaii,Big West,0,0,Bench,0,26,3,5,0,0,6,9,0,0,1,0,1,1,12,0,13.125,0,10.824,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-37,18.5,0,0,"4,088",0
Zach Kraft,North Dakota,AWAY,Hawaii,Big West,0,0,Bench,0,13,1,3,1,3,0,0,0,0,0,1,0,4,3,0,13.125,0,10.824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37,18.5,0,0,"4,088",0
Harry Rouhliadeff,Hawaii,HOME,North Dakota,Summit,0,0,Starter,1,19,1,1,0,0,0,1,1,3,1,2,3,3,2,0,10.824,0,13.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-18.5,0,0,"4,088",0
Isaac Johnson,Hawaii,HOME,North Dakota,Summit,0,0,Starter,1,21,5,9,0,2,4,4,0,6,3,2,1,1,14,0,10.824,0,13.125,1,0,0,0,0,1,0,1,0,0,0,0,1,0,37,-18.5,0,0,"4,088",0
Aaron Hunkin-Claytor,Hawaii,HOME,North Dakota,Summit,0,0,Starter,1,24,1,2,0,1,0,0,1,1,4,1,3,3,2,0,10.824,0,13.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,-18.5,0,0,"4,088",0
Dre Bullock,Hawaii,HOME,North Dakota,Summit,0,0,Starter,1,21,7,11,0,3,1,3,2,3,3,2,0,4,15,0,10.824,0,13.125,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,-18.5,0,0,"4,088",0
Hunter Erickson,Hawaii,HOME,North Dakota,Summit,0,0,Starter,1,31,3,6,1,4,1,2,0,3,5,1,1,3,8,0,10.824,0,13.125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,-18.5,0,0,"4,088",0
Gytis Nemeiksa,Hawaii,HOME,North Dakota,Summit,0,0,Bench,0,24,5,7,1,3,4,6,0,4,0,0,4,0,15,0,10.824,0,13.125,1,0,0,0,1,0,0,0,0,0,0,0,1,0,37,-18.5,0,0,"4,088",0
Isaac Finlinson,Hawaii,HOME,North Dakota,Summit,0,0,Bench,0,16,4,8,1,3,5,7,1,2,2,0,0,1,14,0,10.824,0,13.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-18.5,0,0,"4,088",0
Yacine Toumi,Hawaii,HOME,North Dakota,Summit,0,0,Bench,0,14,2,4,0,0,2,4,2,4,0,0,2,3,6,0,10.824,0,13.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-18.5,0,0,"4,088",0
Isaiah Kerr,Hawaii,HOME,North Dakota,Summit,0,0,Bench,0,24,5,7,2,3,2,2,0,3,2,0,1,2,14,0,10.824,0,13.125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,-18.5,0,0,"4,088",0
Devin Ree,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Starter,1,33,1,6,1,5,0,0,0,2,2,0,2,5,3,0,21.78,0,13.863,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,5.5,1,0,"2,704",0
Ebo Wilson,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Starter,1,23,0,3,0,0,0,0,1,1,0,0,0,2,0,0,21.78,0,13.863,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,5.5,1,0,"2,704",0
Dorian McMillian,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Starter,1,38,5,12,1,4,0,0,1,7,2,3,0,1,11,0,21.78,0,13.863,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5.5,1,0,"2,704",0
Jayme Mitchell Jr.,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Starter,1,37,5,10,2,4,1,1,0,5,1,3,4,2,13,0,21.78,0,13.863,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5.5,1,0,"2,704",0
Daeshun Ruffin,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Starter,1,31,8,17,1,5,1,2,0,1,3,2,4,1,18,0,21.78,0,13.863,1,0,0,0,0,0,1,0,0,0,1,0,1,0,6,5.5,1,0,"2,704",0
Deyan Kolev,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Bench,0,8,2,3,0,1,0,0,0,1,0,0,0,1,4,0,21.78,0,13.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5,1,0,"2,704",0
Kedrick Simmons,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Bench,0,7,0,0,0,0,0,0,1,2,0,0,2,1,0,0,21.78,0,13.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5,1,0,"2,704",0
Mike Williams,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Bench,0,11,0,4,0,2,2,2,0,1,1,1,0,0,2,0,21.78,0,13.863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5.5,1,0,"2,704",0
Tamarion Hoover,Jackson St.,AWAY,Louisiana,Sun Belt,0,0,Bench,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.78,0,13.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5,1,0,"2,704",0
Joshua Lewis,Louisiana,HOME,Jackson St.,SWAC,0,0,Starter,1,25,1,7,0,3,2,4,0,10,1,0,2,2,4,0,13.863,0,21.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
Jeremiah Evans,Louisiana,HOME,Jackson St.,SWAC,0,0,Starter,1,26,2,5,0,0,2,4,3,3,0,0,2,2,6,0,13.863,0,21.78,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
De'Vion Lavergne,Louisiana,HOME,Jackson St.,SWAC,0,0,Starter,1,16,0,4,0,3,0,0,0,1,2,1,2,0,0,0,13.863,0,21.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,-5.5,1,0,"2,704",0
Dorian Finister,Louisiana,HOME,Jackson St.,SWAC,0,0,Starter,1,32,2,8,0,3,0,0,2,3,2,0,5,3,4,0,13.863,0,21.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
Milan Mejia,Louisiana,HOME,Jackson St.,SWAC,0,0,Starter,1,28,1,6,1,5,0,0,0,2,2,2,0,1,3,0,13.863,0,21.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
Dariyus Woodson,Louisiana,HOME,Jackson St.,SWAC,0,0,Bench,0,24,5,8,2,5,1,4,3,3,1,1,1,1,13,0,13.863,0,21.78,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
Kyran Ratliff,Louisiana,HOME,Jackson St.,SWAC,0,0,Bench,0,12,1,1,0,0,0,0,2,1,1,0,0,0,2,0,13.863,0,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5.5,1,0,"2,704",0
Jaxon Olvera,Louisiana,HOME,Jackson St.,SWAC,0,0,Bench,0,32,3,11,1,7,3,4,0,4,2,0,3,0,10,0,13.863,0,21.78,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,-5.5,1,0,"2,704",0
Andrew Alekseyenko,Colgate,NEUTRAL,Albany,American East,0,0,Starter,1,27,2,7,0,1,0,0,2,3,2,1,1,3,4,0,10.277,0,45.446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-7.5,1,0,"1,738",0
Sam Wright,Colgate,NEUTRAL,Albany,American East,0,0,Starter,1,23,7,12,1,5,1,3,3,3,2,0,1,2,16,0,10.277,0,45.446,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,-7.5,1,0,"1,738",0
Ben Tweedy,Colgate,NEUTRAL,Albany,American East,0,0,Starter,1,17,1,3,1,2,0,0,0,1,2,0,0,0,3,0,10.277,0,45.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7.5,1,0,"1,738",0
Jalen Cox,Colgate,NEUTRAL,Albany,American East,0,0,Starter,1,37,7,15,1,4,2,3,2,3,7,2,4,2,17,0,10.277,0,45.446,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,-7.5,1,0,"1,738",0
Brady Cummins,Colgate,NEUTRAL,Albany,American East,0,0,Starter,1,19,2,8,1,4,0,0,0,2,0,1,0,1,5,0,10.277,0,45.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7.5,1,0,"1,738",0
Ayomi Odetoyinbo,Colgate,NEUTRAL,Albany,American East,0,0,Bench,0,17,1,1,0,0,0,1,0,2,1,1,1,1,2,0,10.277,0,45.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7.5,1,0,"1,738",0
Cooper Wright,Colgate,NEUTRAL,Albany,American East,0,0,Bench,0,13,0,0,0,0,0,0,2,0,2,2,0,0,0,0,10.277,0,45.446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-7.5,1,0,"1,738",0
