Team,,FGM,FGA,FG3sM,FG3sA,FTM,FTA,OReb,DReb,AST,TO,STL,PF,PTS_OFF_TURN,FST_BREAK,PTS_PAINT,Points,Opp Points,Win,Loss,OPP_FGM,OPP_FGA,OPP_FG3sM,OPP_FG3sA,OPP_OReb,OPP_DReb,OPP_AST,OPP_TO,OPP_PF,OPP_PTS_OFF_TURN,OPP_FST_BREAK,OPP_PTS_PAINT
Massachusetts,,338,737,87,249,179,274,12.3333333333333,24.6666666666667,17.5833333333333,14.25,7.16666666666667,21.25,15.1666666666667,12.75,37,78.5,73.25,8,5,293,673,76,284,8.75,23.1666666666667,13.5833333333333,14,19.75,15.5833333333333,13,33.1666666666667
McNeese St.,,306,662,74,227,182,240,12.0909090909091,21.1818181818182,13.5454545454545,10.3636363636364,10.2727272727273,20.4545454545455,21.7272727272727,17.5454545454545,37.0909090909091,78.9090909090909,71.2727272727273,10,3,252,602,96,285,13.3636363636364,22.3636363636364,13.5454545454545,17.2727272727273,18.0909090909091,11.9090909090909,8.54545454545455,24
Memphis,,319,750,86,268,181,258,14.3333333333333,23.5833333333333,14,14.3333333333333,9.08333333333333,22.0833333333333,15.75,10.6666666666667,33.6666666666667,75.4166666666667,75.5833333333333,8,5,295,714,102,317,13.25,23.8333333333333,14.8333333333333,13.75,17.5833333333333,16.3333333333333,12.3333333333333,28.3333333333333
Mercer,,269,608,81,246,146,205,10.8,24.3,12.7,11.1,8.3,15.5,14.9,11.3,31,76.5,79.4,8,5,290,633,87,248,13,26.6,14.4,12.6,18.3,12.7,12.9,35.2
Mercyhurst,,268,629,58,198,98,153,9.36363636363636,20.9090909090909,13.1818181818182,10.9090909090909,7.36363636363636,18.0909090909091,15.2727272727273,5.63636363636364,29.8181818181818,62.9090909090909,70.5454545454545,8,5,251,558,69,200,10.4545454545455,25.5454545454545,12.3636363636364,13,15.2727272727273,12.7272727272727,13.0909090909091,30.1818181818182
Merrimack,,299,764,116,375,208,270,8.35714285714286,19.3571428571429,12.0714285714286,9.92857142857143,7.85714285714286,16.6428571428571,13.9285714285714,10.2142857142857,24.2857142857143,65.8571428571429,72,8,5,348,778,84,260,14.2857142857143,26.8571428571429,14,12.8571428571429,16,12,6,33.2857142857143
Miami FL,,431,824,98,269,201,303,13.3076923076923,27.3846153846154,19.8461538461538,11.6923076923077,8.61538461538462,16.5384615384615,20.2307692307692,14.0769230769231,46.7692307692308,89.4615384615385,67.6923076923077,11,2,306,762,108,322,10.4615384615385,20.2307692307692,13,14.8461538461538,18.0769230769231,14.1538461538462,8.07692307692308,25.3846153846154
Miami OH,,297,587,105,260,164,211,7.6,26.4,16.2,10.7,6.8,16.9,18.7,11.3,34.6,86.3,72.9,8,5,253,579,72,220,8.6,23.8,12.7,13.4,18.3,10.9,8.7,31.8
Michigan,,410,765,126,329,215,302,11.5833333333333,33.4166666666667,21.4166666666667,12.75,7.25,16.75,17.5833333333333,16.4166666666667,44,96.75,66.5,8,5,279,806,98,332,12.1666666666667,20.5833333333333,9.5,13.0833333333333,21.25,11.3333333333333,6.66666666666667,22.3333333333333
Michigan St.,,369,788,100,272,212,290,14.3846153846154,28.4615384615385,20.1538461538462,11.7692307692308,6,17,14,17.2307692307692,35.5384615384615,80.7692307692308,65.9230769230769,8,5,293,745,107,346,8.38461538461538,20.7692307692308,12.4615384615385,11.3846153846154,19.5384615384615,12.2307692307692,12.0769230769231,24.7692307692308
Middle Tennessee,,229,542,73,228,104,150,11.7777777777778,24.5555555555556,12.3333333333333,12.4444444444444,5.22222222222222,19.1111111111111,10,7.33333333333333,27.3333333333333,70.5555555555556,76.5555555555556,8,5,243,545,56,191,11.5555555555556,25.5555555555556,12.7777777777778,9.55555555555556,16.6666666666667,15.1111111111111,8.22222222222222,38.4444444444444
Milwaukee,,327,773,102,310,162,237,14.3333333333333,24,13.9166666666667,10.4166666666667,6,17.75,14.0833333333333,14.6666666666667,31.1666666666667,76.5,80,8,5,337,718,109,290,10.0833333333333,25.4166666666667,16,11.25,16.4166666666667,13.0833333333333,13.75,34.6666666666667
Minnesota,,274,578,85,243,195,286,11.3636363636364,25.2727272727273,18.2727272727273,11.9090909090909,7.90909090909091,16.1818181818182,14.9090909090909,10.4545454545455,33.2727272727273,75.2727272727273,64.9090909090909,7,5,250,602,79,230,8.54545454545455,20.9090909090909,12.2727272727273,12.2727272727273,19.8181818181818,14.3636363636364,5.72727272727273,26.1818181818182
Mississippi,,337,743,96,280,200,272,10.9230769230769,25.3846153846154,14.6153846153846,11.0769230769231,7.38461538461538,18,14.3076923076923,9.38461538461538,29.8461538461538,74.6153846153846,66.4615384615385,8,5,296,722,99,293,10.6153846153846,23.0769230769231,12.6153846153846,13.1538461538462,17.6923076923077,12.3076923076923,9.15384615384615,25.0769230769231
Mississippi St.,,376,823,110,332,177,259,11.7692307692308,28.8461538461538,13.3076923076923,11.6923076923077,6.84615384615385,15.4615384615385,11.2307692307692,10.8461538461538,35.2307692307692,79.9230769230769,75.8461538461538,8,5,350,849,105,339,12.3076923076923,26.0769230769231,13.3846153846154,10.5384615384615,16.6153846153846,14.9230769230769,9.84615384615385,30
Mississippi Valley St.,,290,733,59,215,168,218,9.23076923076923,20.9230769230769,11.5384615384615,17.3076923076923,7.07692307692308,21.4615384615385,9.69230769230769,9.15384615384615,23.5384615384615,62.0769230769231,92.7692307692308,8,5,391,795,147,387,13.1538461538462,25.6923076923077,19.1538461538462,10.5384615384615,16.3076923076923,22.5384615384615,15.1538461538462,34.3076923076923
Missouri,,394,760,102,279,199,293,12.3846153846154,24.8461538461538,15.0769230769231,13,8.23076923076923,17.0769230769231,17.6153846153846,14.0769230769231,42.6153846153846,83.7692307692308,71.4615384615385,8,5,311,746,129,351,10.0769230769231,19.5384615384615,12.6923076923077,12.9230769230769,18.3076923076923,12,8.92307692307692,22
Missouri St.,,200,482,54,202,140,211,9.66666666666667,22.6666666666667,11.4444444444444,11.2222222222222,7,18.6666666666667,12.6666666666667,9.88888888888889,29.3333333333333,66,70.8888888888889,8,5,218,503,66,198,11.5555555555556,24.8888888888889,13.1111111111111,11.7777777777778,19,11.1111111111111,9.22222222222222,29.1111111111111
Monmouth,,271,627,69,197,179,238,11,23.5454545454545,13.4545454545455,11.7272727272727,7.72727272727273,16,16,10.7272727272727,30.5454545454545,71.8181818181818,73.1818181818182,8,5,286,640,86,243,11.0909090909091,23.5454545454545,14.7272727272727,13.1818181818182,17.3636363636364,14.2727272727273,10.3636363636364,31.4545454545455
Montana,,238,508,80,215,140,192,7.77777777777778,26,15.2222222222222,15.5555555555556,5.11111111111111,17.7777777777778,13.5555555555556,9.55555555555556,32.4444444444444,77.3333333333333,85,8,5,282,603,64,205,13.2222222222222,25.2222222222222,15.3333333333333,10.6666666666667,18.4444444444444,17.6666666666667,14.5555555555556,45.1111111111111
Montana St.,,261,597,86,278,118,167,10,23.2,10.3,10.9,6.3,19.8,12.9,4.5,28.6,72.6,74.7,8,5,253,557,61,199,9.6,26.2,11.7,11.2,16.8,13.5,7.1,33
Morehead St.,,244,598,59,194,146,205,13.1,24,10.8,14.4,7.1,19.4,11.8,9.1,30.6,69.3,81.4,8,5,276,631,92,278,15.2,24.9,16.5,11.9,18.4,18.7,18.4,32.4
Morgan St.,,269,682,62,216,196,264,11.5,20.0833333333333,11.6666666666667,13.6666666666667,4.08333333333333,21.25,11.5833333333333,9.5,26.1666666666667,66.3333333333333,84.5833333333333,8,5,329,639,93,258,9.83333333333333,25.3333333333333,17.5833333333333,11.4166666666667,19.3333333333333,17.25,15.25,34.8333333333333
Mount St. Mary's,,315,715,108,323,146,227,9.15384615384615,26.4615384615385,14.3846153846154,17.1538461538462,5.61538461538462,18.8461538461538,11.8461538461538,8.76923076923077,29.0769230769231,68,77.3076923076923,8,5,331,773,120,353,10.0769230769231,24.3076923076923,13.0769230769231,10.7692307692308,15.2307692307692,20.6153846153846,11.6153846153846,26.6153846153846
Murray St.,,414,857,149,397,268,354,12.2142857142857,25.9285714285714,15.8571428571429,12.3571428571429,5.85714285714286,19.4285714285714,15,12.0714285714286,34.1428571428571,88.9285714285714,78.2857142857143,11,3,412,911,72,221,12.7142857142857,22.0714285714286,11.7142857142857,12.1428571428571,19.8571428571429,12.5,12.0714285714286,41.2857142857143
N.C. State,,394,802,145,371,215,283,10.2307692307692,27.2307692307692,17.3076923076923,10.1538461538462,8,18.6153846153846,17.6153846153846,14.2307692307692,34.9230769230769,88.3076923076923,72.1538461538462,9,4,310,733,116,356,9.46153846153846,24.0769230769231,12.6923076923077,14.0769230769231,16.6923076923077,11.5384615384615,12,25.8461538461538
Navy,,264,607,64,196,191,248,10.0909090909091,24.8181818181818,13.4545454545455,12,7.18181818181818,16.5454545454545,14.1818181818182,8.72727272727273,32,71.1818181818182,68.3636363636364,7,5,265,618,76,242,9.72727272727273,23.7272727272727,12.1818181818182,12.5454545454545,18.5454545454545,14.4545454545455,8.90909090909091,28
Nebraska,,356,738,129,370,159,214,9.25,28.5833333333333,19.0833333333333,9.5,6.75,14.4166666666667,15.1666666666667,6.75,35.8333333333333,83.3333333333333,67.1666666666667,8,5,286,752,116,385,10.8333333333333,24.75,13.75,12.6666666666667,17.5,8.5,5.16666666666667,23.1666666666667
Nebraska Omaha,,275,624,89,262,156,222,9.18181818181818,23.3636363636364,12,12.3636363636364,6.63636363636364,16.7272727272727,11.4545454545455,9,27.4545454545455,72.2727272727273,81.1818181818182,8,5,310,669,108,309,11.5454545454545,25.2727272727273,16.9090909090909,10.3636363636364,17.9090909090909,15.5454545454545,10.6363636363636,33.4545454545455
Nevada,,302,694,76,204,252,337,12.25,24.3333333333333,14.5833333333333,8.91666666666667,6.83333333333333,18.4166666666667,13,13.4166666666667,29,77.6666666666667,72.3333333333333,8,5,288,661,98,286,10.25,24.25,14.1666666666667,12.3333333333333,21.5,11.25,8.58333333333333,27.3333333333333
New Hampshire,,233,601,70,236,96,143,8.9,24.3,8.9,11.6,6.7,19.4,9.6,9.9,30.4,63.2,76.6,8,5,263,575,76,219,10.8,29.6,13.3,11.5,14.8,13,7.3,34.2
New Haven,,212,532,46,189,91,133,7.6,22.2,8.8,13.2,6.8,12.3,10.7,5.5,28.2,56.1,72.2,5,8,257,546,78,219,9.3,26.8,12.7,11.7,15.6,15.6,9,31.6
New Mexico,,272,584,88,274,179,226,9.6,25.6,14.2,11.6,7.1,18.1,15.7,12.2,34.4,81.1,72.2,10,2,242,587,100,307,10.8,23.2,12.6,13.9,21.6,12.4,9.2,23.2
New Mexico St.,,204,475,58,184,124,168,12.25,24.375,13.125,10.875,6.25,20.875,12.5,11.375,28.75,74,69.75,8,5,171,434,60,195,9.625,23.625,9.75,11.875,17.75,10.5,10.75,24.25
New Orleans,,266,627,83,240,176,239,11.3636363636364,24.3636363636364,13.3636363636364,15.4545454545455,5.90909090909091,20.0909090909091,9.18181818181818,8.09090909090909,28.5454545454545,71.9090909090909,83.7272727272727,8,5,308,683,92,281,12.8181818181818,23.9090909090909,17.6363636363636,9.45454545454545,18.9090909090909,18.8181818181818,11,33.4545454545455
Niagara,,237,586,68,232,130,182,7.45454545454545,20,12.4545454545455,12.2727272727273,6.09090909090909,16.2727272727273,10.9090909090909,8.90909090909091,27.2727272727273,61.0909090909091,76.5454545454545,8,5,282,588,101,252,9.90909090909091,26.0909090909091,14.4545454545455,11.9090909090909,16.7272727272727,13.9090909090909,13.8181818181818,26
Nicholls St.,,228,531,72,219,123,193,9.44444444444444,20.1111111111111,12.8888888888889,11,9.66666666666667,18.4444444444444,18.2222222222222,11.5555555555556,30.6666666666667,72.3333333333333,82.2222222222222,8,5,250,487,65,178,9.66666666666667,28,16.3333333333333,15,17.4444444444444,12.8888888888889,11.8888888888889,38.8888888888889
NJIT,,258,670,103,320,147,214,8.5,24.5833333333333,10.8333333333333,14.4166666666667,4.41666666666667,17.1666666666667,8.33333333333333,7.75,21.8333333333333,63.8333333333333,79.6666666666667,8,5,338,769,103,314,14.25,27.8333333333333,15.3333333333333,10.0833333333333,17.3333333333333,18.8333333333333,9.83333333333333,36
Norfolk St.,,301,738,76,222,168,273,11.4615384615385,23.2307692307692,10.5384615384615,12.7692307692308,5.30769230769231,19.5384615384615,11,9.07692307692308,27.8461538461538,65.0769230769231,74.2307692307692,8,5,328,732,98,323,10.8461538461538,26.4615384615385,16.0769230769231,11.3846153846154,16.4615384615385,14.7692307692308,13.6153846153846,32.3076923076923
North Alabama,,209,526,56,177,122,179,12,24,10,11.2222222222222,6.22222222222222,16,10.1111111111111,7.44444444444444,28.2222222222222,66.2222222222222,76.3333333333333,8,5,239,546,84,248,12.7777777777778,26.1111111111111,16,9.22222222222222,17,13.5555555555556,11.5555555555556,30.2222222222222
North Carolina,,367,772,110,327,214,313,12.0769230769231,30.2307692307692,17.2307692307692,10.0769230769231,5.69230769230769,15.5384615384615,11.8461538461538,11.7692307692308,35.2307692307692,81.3846153846154,63.5384615384615,8,5,303,836,80,286,11.5384615384615,22.3076923076923,10.7692307692308,9.69230769230769,19.2307692307692,9.69230769230769,6,28.9230769230769
North Carolina A&T,,241,551,57,188,197,271,10.6,27,11.5,13.6,6,20.4,10.3,15.4,29,73.6,74.8,8,5,254,582,75,214,10.5,24.1,15,11.1,21.4,13.8,14.7,29.8
North Carolina Central,,222,604,57,200,178,234,10.1818181818182,20.5454545454545,11,13.0909090909091,7.36363636363636,18.1818181818182,12.9090909090909,10.9090909090909,25.4545454545455,61.7272727272727,84.2727272727273,8,5,309,630,113,307,12.4545454545455,27.5454545454545,18.1818181818182,11.9090909090909,19.0909090909091,19.4545454545455,18.3636363636364,32.5454545454545
North Dakota,,309,769,90,311,180,275,9.61538461538462,21.6153846153846,10.6153846153846,11.5384615384615,8.53846153846154,20.8461538461538,15.3846153846154,7.07692307692308,31.0769230769231,68.3076923076923,80.5384615384615,8,5,353,725,108,311,10.9230769230769,28.9230769230769,16.6153846153846,14.6153846153846,19,12.3846153846154,9.76923076923077,35.5384615384615
North Dakota St.,,318,749,103,322,180,255,13.3333333333333,23.75,14,11.9166666666667,8.16666666666667,17,17.1666666666667,11.8333333333333,31.1666666666667,76.5833333333333,73.4166666666667,8,5,314,696,85,246,10.1666666666667,25.1666666666667,14.0833333333333,14.3333333333333,17.3333333333333,11.5,7.83333333333333,33.3333333333333
North Florida,,275,655,118,338,126,163,7.63636363636364,19.8181818181818,12.8181818181818,15,5.72727272727273,19.5454545454545,11.1818181818182,7.72727272727273,25.2727272727273,72.1818181818182,94.4545454545455,8,5,384,735,94,277,15.3636363636364,28.1818181818182,19.4545454545455,11,13.6363636363636,22.1818181818182,18.3636363636364,49.0909090909091
North Texas,,245,584,67,219,175,246,10.4545454545455,23.0909090909091,12.6363636363636,12.8181818181818,8.09090909090909,19.2727272727273,13,11.1818181818182,30.1818181818182,66.5454545454545,65.1818181818182,8,4,233,576,63,220,11.5454545454545,22.7272727272727,10.2727272727273,13.7272727272727,17.5454545454545,13.2727272727273,9.09090909090909,27.2727272727273
Northeastern,,320,692,90,252,170,242,10.25,21.5833333333333,15.0833333333333,13.4166666666667,7.75,18.9166666666667,15.9166666666667,12.0833333333333,35.1666666666667,75,78.25,8,5,328,673,79,235,10.25,24.25,12.5,13.6666666666667,17.75,14.5833333333333,10.4166666666667,36.8333333333333
Northern Arizona,,248,573,67,191,107,166,8.5,24.4,12.1,12.4,7.6,18.5,12.1,7.6,30,67,76.2,8,5,268,591,84,240,11.7,27.2,14.2,12.4,15,15.4,12.3,34.4
Northern Colorado,,302,607,90,255,139,187,8.7,27.6,16.3,12.2,3.4,17.5,10,7.5,39.2,83.3,80.5,8,5,290,635,61,206,9.1,23.6,11.1,8.9,16.5,13.3,7.9,42
Northern Illinois,,232,559,79,243,154,236,12.8,20,11.9,15.7,5.4,21.4,11.9,8.2,29,69.7,81.4,8,5,288,571,77,226,10.9,22.9,15.3,11.7,18.4,19.6,13.9,38.8
Northern Iowa,,297,659,92,266,127,188,6.66666666666667,25.9166666666667,16.1666666666667,9.33333333333333,7.25,16.25,13.0833333333333,7,30.5,67.75,59.25,8,5,247,660,67,262,10.75,26.75,10.25,12.8333333333333,15.1666666666667,9.16666666666667,7.5,26.3333333333333
Northern Kentucky,,334,738,102,317,170,224,12.0833333333333,20.5833333333333,14.9166666666667,13,9.83333333333333,18.5833333333333,18.3333333333333,15,36.1666666666667,78.3333333333333,77.8333333333333,8,5,318,653,99,255,10.25,23.5,15.3333333333333,15.5,17,15.4166666666667,10.75,33.3333333333333
Northwestern,,343,698,75,236,206,276,9.83333333333333,24.8333333333333,18.4166666666667,9.5,5.58333333333333,17.4166666666667,15.75,14.1666666666667,38.8333333333333,80.5833333333333,70.1666666666667,8,5,290,718,82,290,12.6666666666667,21.6666666666667,14.4166666666667,12,19.0833333333333,10.75,8.91666666666667,30.3333333333333
Northwestern St.,,220,514,71,194,163,223,8.1,19,11.1,13.8,6.7,19.1,13,7.6,22.6,67.4,82.4,8,5,283,559,86,218,11.6,24.4,16.6,11.6,19,17.1,13.1,35.2
Notre Dame,,352,747,118,311,175,246,11,26.6923076923077,13.0769230769231,11.9230769230769,5,17.0769230769231,13.3846153846154,9.23076923076923,32.4615384615385,76.6923076923077,68.3846153846154,8,5,303,726,107,321,8.30769230769231,22.0769230769231,12.4615384615385,10.5384615384615,17.2307692307692,14.3076923076923,8.76923076923077,24.1538461538462
Oakland,,367,804,94,270,211,286,10.0769230769231,23.4615384615385,15,10.7692307692308,6.46153846153846,16,12.0769230769231,15.9230769230769,38.6153846153846,79.9230769230769,87.1538461538462,8,5,423,848,122,337,11.7692307692308,26.6153846153846,20.9230769230769,10.3846153846154,17.6153846153846,14.3076923076923,10.6923076923077,41.3846153846154
Ohio,,290,654,69,249,162,240,10.7272727272727,22.9090909090909,11.5454545454545,12.3636363636364,5.63636363636364,16.2727272727273,13,5.63636363636364,33.0909090909091,73.7272727272727,80,8,5,313,678,92,253,12.4545454545455,25.2727272727273,14.3636363636364,12.6363636363636,19.2727272727273,14.4545454545455,10.4545454545455,35.4545454545455
Ohio St.,,322,648,80,257,217,275,10.2727272727273,27,16.8181818181818,10.2727272727273,5.27272727272727,17.2727272727273,17.0909090909091,9,40.1818181818182,85.5454545454545,72.2727272727273,8,5,277,666,84,274,10.8181818181818,21.7272727272727,13.1818181818182,11.9090909090909,21.4545454545455,11.6363636363636,6.36363636363636,29.0909090909091
Oklahoma,,398,820,136,385,204,280,12.5384615384615,26.5384615384615,16.8461538461538,9.38461538461538,7,16.8461538461538,15.1538461538462,10,34.6153846153846,87.3846153846154,72.3846153846154,8,5,330,786,111,309,10.9230769230769,22.3076923076923,13.3846153846154,11.6923076923077,17,8.38461538461538,6.07692307692308,28.3076923076923
Oklahoma St.,,414,839,97,287,261,346,11.8461538461538,28.9230769230769,16.2307692307692,13.2307692307692,7.76923076923077,18.4615384615385,18.8461538461538,14.7692307692308,44.4615384615385,91.2307692307692,78.3076923076923,8,5,349,829,126,390,10.8461538461538,23.6153846153846,16.1538461538462,13.4615384615385,20.3076923076923,14.1538461538462,14.6153846153846,30
Old Dominion,,320,759,98,292,192,258,9.07692307692308,25.3846153846154,11.6923076923077,11.9230769230769,5.23076923076923,18.1538461538462,8.69230769230769,8.38461538461538,27.5384615384615,71.5384615384615,78.6923076923077,8,5,349,779,87,283,10.8461538461538,26.7692307692308,14.9230769230769,9.46153846153846,16.3076923076923,15.5384615384615,12.5384615384615,36.1538461538462
Oral Roberts,,273,673,102,309,192,247,9.16666666666667,21.3333333333333,10,14.25,6.58333333333333,19,14.1666666666667,10.25,25.3333333333333,70,81.8333333333333,8,5,345,706,94,259,11.75,25.4166666666667,13.5,11.75,17.75,16.1666666666667,10.0833333333333,36.8333333333333
Oregon,,311,711,119,335,209,290,13.9166666666667,24.25,15.8333333333333,12.9166666666667,6.5,16.1666666666667,13.25,8.75,27.5,79.1666666666667,73.5,8,5,309,712,95,287,11.0833333333333,22,12.5833333333333,12.0833333333333,18.5,14.1666666666667,10,26.8333333333333
Oregon St.,,322,740,123,355,249,324,8.35714285714286,23.4285714285714,13.6428571428571,13,6.07142857142857,17.8571428571429,12.9285714285714,6.57142857142857,23.5714285714286,72.5714285714286,74.8571428571429,8,5,362,833,109,337,11.7857142857143,23.5714285714286,13.2142857142857,10.8571428571429,19.7142857142857,14.6428571428571,12.1428571428571,32
Pacific,,308,659,76,242,167,218,11,27.6666666666667,13.3333333333333,14.5,5.41666666666667,20.0833333333333,10.6666666666667,7.66666666666667,33.5,71.5833333333333,69.75,8,5,279,669,92,281,9.33333333333333,21.0833333333333,11.5,10.3333333333333,16.75,15.25,12.25,25.8333333333333
Penn,,285,655,89,227,162,235,11.6363636363636,24.2727272727273,14.8181818181818,11.8181818181818,5.45454545454545,16.9090909090909,11.3636363636364,7.18181818181818,29.0909090909091,74.6363636363636,78.1818181818182,6,6,319,689,82,268,11.5454545454545,26.0909090909091,14.7272727272727,10.5454545454545,17.5454545454545,13.7272727272727,11.7272727272727,37.8181818181818
Penn St.,,373,764,96,273,186,258,9.53846153846154,21.0769230769231,13.9230769230769,9.23076923076923,8.38461538461538,14.3846153846154,18.3076923076923,14.3846153846154,38.1538461538462,79.0769230769231,74.3076923076923,8,5,358,742,118,314,9.07692307692308,23.0769230769231,15.8461538461538,14.3076923076923,17.5384615384615,11.6923076923077,7.30769230769231,32
Pepperdine,,277,678,85,279,184,231,10.0833333333333,23.3333333333333,13.0833333333333,13.3333333333333,5.16666666666667,14.5833333333333,12.8333333333333,5.16666666666667,27.6666666666667,68.5833333333333,75,8,5,322,728,97,299,11.5,24,14.5,11.5,18.1666666666667,17.4166666666667,9.33333333333333,33.8333333333333
Pittsburgh,,340,745,114,309,168,245,12.0769230769231,24.0769230769231,13.3076923076923,11.5384615384615,6.61538461538462,16.9230769230769,15.1538461538462,9,29.2307692307692,74,67.7692307692308,8,5,303,711,91,269,9.30769230769231,21.9230769230769,12.0769230769231,11,15.7692307692308,13.4615384615385,8.69230769230769,28.3076923076923
Portland,,329,697,73,242,169,240,8.83333333333333,25.5,17.25,15.1666666666667,6.41666666666667,18.1666666666667,14.5833333333333,10.1666666666667,39.3333333333333,75,80.1666666666667,8,5,328,740,122,351,11.0833333333333,23.9166666666667,17.5,13.6666666666667,17.75,18.25,12.0833333333333,32.5
Portland St.,,207,460,56,166,106,158,11.125,23.125,13.75,14.5,6.75,20.625,14.375,9,35.25,72,73.75,8,5,191,444,46,154,10.75,24.375,12.5,14.125,17.375,12.625,9.875,30.5
Prairie View A&M,,227,554,55,169,172,221,9.55555555555556,21,9.77777777777778,12.2222222222222,7.77777777777778,21.1111111111111,14.7777777777778,13.5555555555556,31.3333333333333,75.6666666666667,91.6666666666667,8,5,264,530,74,199,13,29.8888888888889,16.4444444444444,14.6666666666667,18.7777777777778,15.4444444444444,12.6666666666667,40
Presbyterian,,275,649,58,208,143,215,12.1666666666667,22.4166666666667,12.5833333333333,13.5,5.5,16.3333333333333,11.25,7.66666666666667,33.1666666666667,62.5833333333333,69.6666666666667,8,5,289,649,79,239,10.1666666666667,21.3333333333333,12.5,10.4166666666667,14.4166666666667,14,7.33333333333333,30.8333333333333
Princeton,,288,720,109,342,167,243,9.61538461538462,24,12.5384615384615,12.5384615384615,4.69230769230769,16.4615384615385,9.76923076923077,2.07692307692308,23.5384615384615,65.5384615384615,73.4615384615385,8,5,329,702,89,288,7.30769230769231,26.9230769230769,12.8461538461538,10.0769230769231,16.8461538461538,16,12.6153846153846,33.0769230769231
Providence,,407,845,126,359,227,287,10.7692307692308,28.2307692307692,16.7692307692308,11.4615384615385,7.15384615384615,18.4615384615385,14.6153846153846,15.3846153846154,40,89.7692307692308,83.6923076923077,8,5,376,871,131,350,13.0769230769231,24.7692307692308,16.0769230769231,11.6153846153846,18.6153846153846,12.4615384615385,11,33.2307692307692
Purdue,,381,744,119,299,154,199,12.4166666666667,27.0833333333333,20.6666666666667,10.3333333333333,5.75,13.6666666666667,15,8.83333333333333,36.3333333333333,86.25,66.75,8,5,296,741,103,336,10.6666666666667,18.3333333333333,13.5,10.9166666666667,15.5833333333333,11.3333333333333,8.25,25.8333333333333
Purdue Fort Wayne,,298,673,102,319,130,183,8.18181818181818,21.3636363636364,13.8181818181818,10.1818181818182,8.90909090909091,15.6363636363636,17.7272727272727,12.1818181818182,32.3636363636364,75.2727272727273,81.0909090909091,8,5,317,676,108,292,13,28,15.9090909090909,14,16.1818181818182,12.1818181818182,13.1818181818182,35.4545454545455
Queens,,323,681,119,333,156,206,11.2727272727273,22.4545454545455,16.6363636363636,11.9090909090909,5.09090909090909,20.0909090909091,12.9090909090909,11.0909090909091,35.2727272727273,83.7272727272727,88.6363636363636,8,5,338,702,106,285,13.3636363636364,23.3636363636364,16.6363636363636,10,16.4545454545455,14.1818181818182,12.4545454545455,37.8181818181818
Quinnipiac,,332,759,85,248,163,229,11.6666666666667,23.75,12.75,11.75,9.25,17.5,16.3333333333333,14.5,34.8333333333333,76,75.25,8,5,331,758,87,254,13.3333333333333,24.25,14,13.0833333333333,15.1666666666667,13.25,11.1666666666667,35.8333333333333
Radford,,309,735,118,363,213,299,11.5,22.75,12.8333333333333,12.75,8.16666666666667,20.5833333333333,17.1666666666667,15,28,79.0833333333333,83.4166666666667,6,8,328,712,104,284,11.8333333333333,27.3333333333333,15.5,14.0833333333333,20.1666666666667,16.4166666666667,12.0833333333333,32.6666666666667
Rhode Island,,336,717,95,302,210,282,11.3846153846154,23,11.5384615384615,12.9230769230769,9.61538461538462,18,18.2307692307692,13.6153846153846,32.9230769230769,75.1538461538462,67.3076923076923,8,5,293,698,97,285,11.6153846153846,20.7692307692308,12.3076923076923,14.8461538461538,18.8461538461538,13.0769230769231,8.23076923076923,26
Rice,,261,655,93,257,172,253,13.3636363636364,23.4545454545455,11.1818181818182,12.9090909090909,7.18181818181818,19.1818181818182,13.8181818181818,10,25.0909090909091,71.5454545454545,77.6363636363636,8,5,298,654,79,227,12.1818181818182,26.4545454545455,14.2727272727273,12.5454545454545,18.8181818181818,14.2727272727273,11.4545454545455,34.9090909090909
Richmond,,330,705,111,299,223,298,9.91666666666667,27.8333333333333,15.4166666666667,11.8333333333333,7.66666666666667,19.4166666666667,15.25,14.9166666666667,29.5,82.8333333333333,71.75,8,5,299,709,101,333,10.4166666666667,24.6666666666667,11,13.6666666666667,18.8333333333333,13.5,9.5,28.1666666666667
Rider,,234,644,48,186,134,186,13.4545454545455,23.6363636363636,8.81818181818182,13.8181818181818,5.27272727272727,17,7.45454545454545,6.72727272727273,23.0909090909091,59.0909090909091,77.8181818181818,8,5,308,662,89,254,11.7272727272727,25.8181818181818,14.8181818181818,8.81818181818182,14.0909090909091,18.0909090909091,15.0909090909091,36.1818181818182
Robert Morris,,357,786,113,314,146,216,13.5384615384615,23.9230769230769,16.7692307692308,12.6923076923077,5.46153846153846,20.6923076923077,13.7692307692308,7.15384615384615,31.5384615384615,74.8461538461538,74.1538461538462,8,5,313,715,82,251,10.3076923076923,22,12.3076923076923,11.2307692307692,17.1538461538462,13.9230769230769,9.76923076923077,32.3076923076923
Rutgers,,296,735,83,257,218,308,12.8461538461538,23.5384615384615,10.4615384615385,12,6.38461538461538,15.7692307692308,13.3076923076923,11,24.9230769230769,68.6923076923077,71,8,5,337,770,102,284,11.6153846153846,24,14,12.0769230769231,19.9230769230769,14,10.7692307692308,31.5384615384615
Sacramento St.,,209,556,59,204,159,204,12.2222222222222,23.2222222222222,11.2222222222222,12.2222222222222,6.55555555555556,19,13.4444444444444,11.3333333333333,27.5555555555556,70.6666666666667,83.6666666666667,8,5,260,550,76,228,12.2222222222222,28.5555555555556,17.3333333333333,12.4444444444444,19,13.6666666666667,12.6666666666667,37.1111111111111
